290,5,А,2011-05-17,
290,5,Б,2011-05-17,
290,5,В,2011-05-17,
290,6,-,2011-05-17,
291,1,-,1997-01-01,
291,2,-,1997-01-01,
291,3,-,2011-05-17,
291,4,А,2011-05-17,
291,4,Б,2011-05-17,
291,5,-,2011-05-17,
291.1,1,-,2011-05-17,
291.1,2,-,2011-05-17,
291.1,3,А,2011-05-17,
291.1,3,Б,2011-05-17,
291.1,4,-,2011-05-17,
291.1,5,-,2011-05-17,
291.2,1,-,2015-07-15,
291.2,2,-,2015-07-15,
292,0,-,1997-01-01,2008-04-23
292,1,-,2008-04-23,
292,2,-,2008-04-23,
292.1,1,-,2008-04-23,
292.1,2,-,2008-04-23,
293,1,-,1997-01-01,
293,1.1,-,2015-07-24,
293,2,-,1997-01-01,
293,3,-,2003-12-11,
294,1,-,1997-01-01,
294,2,-,1997-01-01,
294,3,-,1997-01-01,
295,0,-,1997-01-01,
296,1,-,1997-01-01,
296,2,-,1997-01-01,
296,3,-,1997-01-01,
296,4,-,1997-01-01,
297,1,-,1997-01-01,
297,2,-,1997-01-01,
298,1,-,1997-01-01,2011-12-08
298,2,-,1997-01-01,2011-12-08
298,3,-,1997-01-01,2011-12-08
298.1,1,-,2012-08-10,
298.1,2,-,2012-08-10,
298.1,3,-,2012-08-10,
299,1,-,1997-01-01,
299,2,-,1997-01-01,
300,0,-,1997-01-01,
301,1,-,1997-01-01,
301,2,-,1997-01-01,
301,3,-,1997-01-01,
302,1,-,1997-01-01,
302,2,-,1997-01-01,
303,1,-,1997-01-01,
303,2,-,1997-01-01,
303,3,-,1997-01-01,
303,4,-,2012-12-10,
304,0,-,1997-01-01,
305,1,-,1997-01-01,
305,2,-,1997-01-01,
306,1,-,1997-01-01,
306,2,-,1997-01-01,
306,3,-,2003-12-11,
307,1,-,1997-01-01,
307,2,-,1997-01-01,
308,0,-,1997-01-01,
309,1,-,1997-01-01,
309,2,-,1997-01-01,
309,3,-,1997-01-01,
309,4,-,1997-01-01,
310,0,-,1997-01-01,
311,1,-,1997-01-01,
311,2,-,1997-01-01,
312,1,-,1997-01-01,
312,2,-,1997-01-01,
313,1,-,1997-01-01,
313,2,А,1997-01-01,2003-12-11
313,2,Б,1997-01-01,2003-12-11
313,2,В,1997-01-01,2003-12-11
313,2,-,2003-12-11,
313,3,-,2003-12-11,
314,0,-,1997-01-01,2010-01-01
314,1,-,2010-01-01,
314,2,-,2010-01-01,
314,3,-,2012-03-01,
314.1,0,-,2011-07-01,2014-12-31
314.1,1,-,2014-12-31,
314.1,2,-,2014-12-31,
315,0,-,1997-01-01,
316,0,-,1997-01-01,
317,0,-,1997-01-01,
318,1,-,1997-01-01,
318,2,-,1997-01-01,
319,0,-,1997-01-01,
320,1,-,1997-01-01,
320,2,-,1997-01-01,
321,1,-,1997-01-01,
321,2,-,1997-01-01,
321,3,-,1997-01-01,
322,1,-,1997-01-01,
322,2,-,1997-01-01,
322,3,-,2013-01-11,
322.1,1,-,2005-01-30,
322.1,2,А,2005-01-30,
322.1,2,Б,2005-01-30,
322.2,0,1,2014-01-03,
322.3,0,1,2014-01-03,
323,1,-,1997-01-01,
323,2,-,1997-01-01,
324,0,-,1997-01-01,
325,1,-,1997-01-01,
325,2,-,1997-01-01,
325,3,-,1999-07-12,
325.1,1,-,2014-08-04,
325.1,2,-,2014-08-04,
326,1,-,1997-01-01,
326,2,-,1997-01-01,
327,1,-,1997-01-01,
327,2,-,1997-01-01,
327,3,-,1997-01-01,
327.1,1,-,1999-07-12,
327.1,2,-,1999-07-12,
327.1,3,-,2014-01-03,
327.1,4,-,2014-01-03,
327.2,1,-,2015-01-23,
327.2,2,-,2015-01-23,
327.2,3,-,2015-01-23,
328,1,-,1997-01-01,
328,2,-,1997-01-01,
329,0,-,1997-01-01,
330,1,-,1997-01-01,
330,2,-,1997-01-01,
330.1,0,-,2012-11-21,
330.2,0,-,2014-08-04,
331,1,-,1997-01-01,2009-01-09
331,2,-,1997-01-01,
331,3,-,1997-01-01,
332,1,-,1997-01-01,
332,2,-,1997-01-01,
332,3,-,1997-01-01,
333,1,-,1997-01-01,
333,2,А,1997-01-01,
333,2,Б,1997-01-01,
333,2,В,1997-01-01,
334,1,-,1997-01-01,
334,2,А,1997-01-01,
334,2,Б,1997-01-01,
334,2,В,1997-01-01,
335,1,-,1997-01-01,
335,2,А,1997-01-01,2003-12-11
335,2,Б,1997-01-01,
335,2,В,1997-01-01,
335,2,Г,1997-01-01,
335,2,Д,1997-01-01,
335,3,-,1997-01-01,
336,1,-,1997-01-01,
336,2,-,1997-01-01,
337,1,-,1997-01-01,
337,2,-,1997-01-01,
337,3,-,1997-01-01,
337,4,-,1997-01-01,
338,1,-,1997-01-01,
338,2,-,1997-01-01,
339,1,-,1997-01-01,
339,2,-,1997-01-01,
340,1,-,1997-01-01,
340,2,-,1997-01-01,
340,3,-,1997-01-01,
341,1,-,1997-01-01,
341,2,-,1997-01-01,
341,3,-,1997-01-01,
342,1,-,1997-01-01,
342,2,-,1997-01-01,
342,3,-,1997-01-01,
343,1,-,1997-01-01,
343,2,-,1997-01-01,
344,0,-,1997-01-01,2014-12-06
344,1,-,2014-12-06,
344,2,-,2014-12-06,
345,0,-,1997-01-01,
346,1,-,1997-01-01,
346,2,-,1997-01-01,
347,0,-,1997-01-01,
348,0,-,1997-01-01,
349,1,-,1997-01-01,
349,2,-,1997-01-01,
349,3,-,1997-01-01,
350,1,-,1997-01-01,
350,2,-,1997-01-01,
350,3,-,1997-01-01,
351,0,-,1997-01-01,
352,0,-,1997-01-01,
353,1,-,1997-01-01,
353,2,-,1997-01-01,
354,1,-,1997-01-01,
354,2,-,1997-01-01,
354.1,1,-,2014-05-16,
354.1,2,-,2014-05-16,
354.1,3,-,2014-05-16,
355,0,-,1997-01-01,
356,1,-,1997-01-01,
356,2,-,1997-01-01,
357,0,-,1997-01-01,
358,0,-,1997-01-01,
359,1,-,1997-01-01,
359,2,-,1997-01-01,
359,3,-,1997-01-01,
360,0,-,1997-01-01,2003-12-11
360,1,-,2003-12-11,
360,2,-,2003-12-11,
361,1,-,2016-07-20,
361,2,-,2016-07-20,
361,3,-,2016-07-20,
